name,primary_muscle,equipment,experience_level,overview,instructions,tips,video_front,video_side,source_url
Skydiver,Lower back,Recovery,Beginner,"Lie on your front with your arms by your side, palms facing down. | Tense your back muscles to raise both ends of your body off the ground. | Keep your core engaged as you will be supporting your weight on your belly.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-skydiver-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-skydiver-side.mp4#t=0.1,https://musclewiki.com/recovery/male/lowerback/skydiver
Skater Squat,"Glutes, Quads",Recovery,Intermediate,From the standing position shift your weight onto the working leg and keep the other one suspended behind you | Tilt at the hips and lean over as you are bending the loaded knee | Bring your back knee close to the ground before standing back up.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-skater-squat-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-skater-squat-side.mp4#t=0.1,https://musclewiki.com/recovery/male/glutes/skater-squat
Box Supported Single Leg Deadlift,"Lower back, Glutes, Hamstrings",Recovery,Advanced,"Place a box behind you and one foot on it. Keep your chest up and the back straight | Tilt at the hips to perform a deadlift. Use the box for balance and support | Make sure you straighten your back leg when performing the deadlift. | As you get comfortable with the movement, try to lift the leg off the box when you reach the end range of the deadlift.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-single-leg-deadlift-1-box-support-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-single-leg-deadlift-1-box-support-side.mp4#t=0.1,https://musclewiki.com/recovery/male/lowerback/single-leg-deadlift-1-box-support
Side Step On And Off Box,"Glutes, Quads",Recovery,Beginner,"Start by standing with your feet about hip-width apart. Your feet should be slightly pointed outward, and your shoulders should be down and relaxed. | Place a step or box beside you, and step up onto it with one foot. Then bring the other foot to the box.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-side-step-on-and-off-box-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-side-step-on-and-off-box-front.mp4#t=0.1,https://musclewiki.com/recovery/male/glutes/side-step-on-and-off-box
Dumbbell Pullover Eccentrics,Lats,Recovery,Novice,"Lie on a bench holding a dumbbell over your shoulder, straight arm. | Slowly lower your arm towards the ground (overhead position). | Pause in the stretched position. | Bend your elbow to return to the starting position.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-shoulder-flexion-eccentrics-mobility-supine-bench-dumbbell-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-shoulder-flexion-eccentrics-mobility-supine-bench-dumbbell-side.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/dumbbell-pullover-eccentrics
Band Shoulder Y Raise,Front Shoulders,Recovery,Novice,Hold one end of a band with your arm to the side and behind your body. | Hold the other end in front of your body (overhand grip). | Move your arm away from your body and upward while externally rotating your shoulder. | Finish with your arm over your head and thumb up,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-shoulder-d2-raise-standing-theraband-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-shoulder-d2-raise-standing-theraband-front.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/band-shoulder-y-raise
Dumbbell Service Exercise,"Biceps, Front Shoulders",Recovery,Beginner,Stand up straight and hold a dumbbell in one arm. Perform a bicep curl across your body | Bring the dumbbell to your shoulder and rotate palm and elbow out. | Point the elbow towards the ceiling while the dumbbell remains just over the shoulder. | Extend your elbow to raise the dumbbell over your head. Start lowering your arm to your side as you turn the palm to face down,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-service-exercise-standing-dumbbell-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-service-exercise-standing-dumbbell-side.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/dumbbell-service-exercise
Serratus Activation Cross Punch,Chest,Recovery,Novice,"Lie on your back with your knees bent and the feet flat on the floor. | Hold a dumbbell over your shoulder with a straight arm. | Form the sign of the cross adding a protraction (punch) on every end of the cross, including the middle position.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-cross-punch-supine-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-cross-punch-supine-side.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/serratus-activation-cross-punch
Bosu Serratus Activation Active Plank,"Abdominals, Chest",Recovery,Novice,"Support your weight on your forearms and toes (plank). | Allow your upper back to sink in between the shoulder blades. | Push your elbows into the ground and slightly forward, and move the shoulder blades away from the spine.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-4-plank-active-bosu-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-4-plank-active-bosu-front.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/bosu-serratus-activation-active-plank
Serratus Activation Active Plank,"Abdominals, Chest",Recovery,Novice,"Support your weight on your forearms and toes (plank). | Allow your upper back to sink in between the shoulder blades. | Push your elbows into the ground and slightly forward, and move the shoulder blades away from the spine.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-3-plank-active-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-3-plank-active-front.mp4#t=0.1,https://musclewiki.com/recovery/male/abdominals/serratus-activation-active-plank
Bosu Serratus Activation Plank,Chest,Recovery,Novice,"Support your weight with your forearms on the bosu and toes on the floor (plank). | Allow your upper back to sink in between the shoulder blades. | Push your elbows into the ground and slightly forward, and move the shoulder blades away from the spine.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-2-plank-isometric-bosu-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-2-plank-isometric-bosu-front.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/bosu-serratus-activation-plank
Serratus Activation Plank,Chest,Recovery,Novice,"Support your weight on your forearms and toes (plank). | Allow your upper back to sink in between the shoulder blades. | Push your elbows into the ground and slightly forward, and move the shoulder blades away from the spine.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-1-plank-isometric-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-seratus-activation-1-plank-isometric-front.mp4#t=0.1,https://musclewiki.com/recovery/male/shoulders/serratus-activation-plank
Scapular Retraction,Traps (mid-back),Recovery,Novice,"From the standing or seated position straighten your back. | Pull the shoulders back but keep them relaxed. | Move shoulders backwards and return to the starting, relaxed position.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-retraction-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-retraction-side.mp4#t=0.1,https://musclewiki.com/recovery/male/scapula/scapular-retraction
Scapular Elevation,,Recovery,Novice,"From the standing or seated position straighten your back. | Pull the shoulders back but keep them relaxed. | Move shoulders towards from your ears and return to the starting, relaxed position.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-elevation-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-elevation-front.mp4#t=0.1,https://musclewiki.com/recovery/male/upper-trapezius/scapular-elevation
Scapular Depression,,Recovery,Novice,"From the standing or seated position straighten your back. | Pull the shoulders back but keep them relaxed. | Move shoulders away from your ears and return to the starting, relaxed position.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-depression-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-scapular-depression-front.mp4#t=0.1,https://musclewiki.com/recovery/male/scapula/scapular-depression
Seated Radial Nerve Tensioner,Neck,Recovery,Novice,"Bend your elbow bringing your thumb to the centre of your chest. | Extend your elbow to the side with the palm facing back, and wrist flexed | As your extending the arm, lean your head towards the opposite shoulder | Once you reach maximum tension (without pain) hold the position",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-radial-nerve-tensioner-mobility-seated-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-radial-nerve-tensioner-mobility-seated-side.mp4#t=0.1,https://musclewiki.com/recovery/male/wrist/seated-radial-nerve-tensioner
Seated Radial Nerve Slider,Neck,Recovery,Novice,From the seated position bring your arm out to the side with the palm facing back. | Flex your wrist at the same time you are leaning your head towards your outstretched arm. | Bend your head away from the the outstretched arm while simultaneously extending the wrist.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-radial-nerve-slider-mobility-seated-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-radial-nerve-slider-mobility-seated-side.mp4#t=0.1,https://musclewiki.com/recovery/male/wrist/seated-radial-nerve-slider
Seated Quad Stretch,Quads,Recovery,Beginner,Sit against the wall with one leg slightly bent. | Wrap a stretch strap or towel around your ankle and pull the heel towards the hips.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-stretch-seated-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-stretch-seated-side.mp4#t=0.1,https://musclewiki.com/recovery/male/quads/quad-stretch-seated
Band Floor Quad Stretch,Quads,Recovery,Beginner,"Lie on your front. Bend one leg, reach back and grab the foot with one arm | Pull the heel towards the glute to stretch your quad. | You can use a band or stretch strap to do the same thing.",,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-stretch-floor-prone-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-stretch-floor-prone-front.mp4#t=0.1,https://musclewiki.com/recovery/male/quads/quad-stretch-floor-prone
Foam Roller Quad Mobilisation,Quads,Recovery,Beginner,Lie on your front placing a foam roller under your thigh. | Roll up and down till you find a tight/sore spot. | Hold this position and start bending and extending your knee to mobilise the quad.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-mobilisation-floor-foam-roller-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-quad-mobilisation-floor-foam-roller-side.mp4#t=0.1,https://musclewiki.com/recovery/male/quads/quad-mobilisation-floor-foam-roller
QL Mobilisation Floor Foam Roller,Lower back,Recovery,Beginner,Lie on the floor keeping your knees bent and the feet on the floor. | Place a massage ball under your lower back and move around till the ball presses into a tight/sore spot. | If you use a foam roller you would have to be seated and leaning back into the roller.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-ql-mobilisation-floor-foam-roller-side.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-ql-mobilisation-floor-foam-roller-front.mp4#t=0.1,https://musclewiki.com/recovery/male/lowerback/ql-mobilisation-floor-foam-roller
Prayer Stretch 2 Roller,"Lower back, Glutes, Lats",Recovery,Beginner,Sit on your heels and reach out your arms on a box or foam roller while pressing the chest towards the ground.,,,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-prayer-stretch-2-roller-front.mp4#t=0.1,https://media.musclewiki.com/media/uploads/videos/branded/male-Recovery-prayer-stretch-2-roller-side.mp4#t=0.1,https://musclewiki.com/recovery/male/lowerback/prayer-stretch-2-roller
